code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
E01004443,Waltham Forest 016E,Waltham Forest,1.0,1.0,12.0,1.0,13.0,5.0,29.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004444,Waltham Forest 017D,Waltham Forest,1.0,5.0,13.0,2.0,8.0,7.0,44.0,2.0,1.0,9.0,7.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.5487707e-11,5.6954354e-06,4.670672000000001e-09,4.094296e-08,5.0524005e-07,1.8934004000000002e-12,0.0
E01004445,Waltham Forest 018C,Waltham Forest,0.0,2.0,2.0,0.0,7.0,0.0,15.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.26708e-18,0.001349089,1.0,3.184232e-20,0.00064561947,3.5016406e-14,0.0,1.4691745e-10
E01004446,Waltham Forest 017E,Waltham Forest,0.0,0.0,6.0,0.0,7.0,0.0,23.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004447,Waltham Forest 016F,Waltham Forest,0.0,3.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004448,Waltham Forest 018D,Waltham Forest,0.0,2.0,0.0,0.0,5.0,5.0,5.0,3.0,4.0,10.0,10.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.8549716e-08,1.1624333e-09,2.139148e-08,2.235045e-06,0.23763163,5.1390414e-10
E01004449,Waltham Forest 018E,Waltham Forest,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.18093364,5.9621726e-15,1.1731478e-17,0.39920223,2.3049772e-17,7.021135000000001e-19,1.0
E01004450,Waltham Forest 006A,Waltham Forest,0.0,0.0,1.0,0.0,2.0,4.0,9.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9378628000000001,0.0,2.0415433e-07,0.008732911999999999,1.3110574e-07,1.0,1.3013798e-07,2.8607947000000003e-10
E01004451,Waltham Forest 005D,Waltham Forest,0.0,1.0,1.0,0.0,1.0,1.0,17.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0014704928,7.843945e-05,0.011150957,0.107175775,0.0,0.00010296084000000001,1.0,0.08764745
E01004452,Waltham Forest 005E,Waltham Forest,0.0,1.0,16.0,1.0,42.0,8.0,42.0,4.0,0.0,8.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.2504827e-05,0.00021283206000000002,0.00020379428,0.11629578,6.2426065999999995e-06,0.0,1.0,0.00045939803
E01004453,Waltham Forest 006B,Waltham Forest,0.0,1.0,4.0,0.0,17.0,5.0,27.0,1.0,2.0,14.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8631768,0.0,1.6613028e-07,0.00847595,1.3444272e-06,1.0,1.5480016e-07,3.579927e-11
E01004454,Waltham Forest 006C,Waltham Forest,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.143266e-05,9.005316999999999e-07,4.3836202e-08,0.118310556,1.7674834000000002e-05,1.2995404e-06,1.0,0.0
E01004455,Waltham Forest 006D,Waltham Forest,1.0,4.0,3.0,0.0,21.0,8.0,54.0,2.0,1.0,34.0,26.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.03023342,0.0032324952000000002,0.016866793999999997,1.0,0.0,7.7738674e-05,0.052414484000000004,0.007932994
E01004456,Waltham Forest 006E,Waltham Forest,0.0,1.0,2.0,0.0,15.0,2.0,19.0,0.0,2.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.8897227e-07,0.9088521,9.624402e-06,0.0021063117000000003,0.9236450999999999,5.923438e-08
E01004457,Waltham Forest 012B,Waltham Forest,0.0,4.0,2.0,0.0,5.0,1.0,21.0,2.0,1.0,8.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004458,Waltham Forest 012C,Waltham Forest,0.0,0.0,7.0,0.0,18.0,5.0,28.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.352403e-08,4.930807e-12,0.0,0.02085668,0.32147506,1.0,0.14878827,0.10454931
E01004460,Waltham Forest 011D,Waltham Forest,0.0,1.0,15.0,1.0,11.0,4.0,26.0,2.0,8.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0056947116,0.0013096282,0.05224958,1.0,1.1356473e-06,3.6095932e-07,9.393560400000001e-08,0.0
E01004461,Waltham Forest 014E,Waltham Forest,0.0,3.0,9.0,1.0,15.0,4.0,47.0,0.0,0.0,12.0,6.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,4.1716476e-08,0.05194258,1.8568405e-09,0.9055506,0.7471658,2.3945612999999997e-06
E01004462,Waltham Forest 011E,Waltham Forest,0.0,1.0,19.0,0.0,21.0,1.0,37.0,0.0,1.0,9.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33391628,1.4270954e-09,0.0,0.32692337,2.2549186e-07,1.0,0.29437637,8.851896e-08
E01004464,Waltham Forest 013C,Waltham Forest,0.0,1.0,12.0,1.0,25.0,9.0,41.0,4.0,3.0,9.0,9.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004466,Waltham Forest 015C,Waltham Forest,0.0,3.0,0.0,0.0,2.0,2.0,15.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004467,Waltham Forest 015D,Waltham Forest,0.0,1.0,13.0,0.0,18.0,9.0,50.0,6.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004468,Waltham Forest 015E,Waltham Forest,0.0,3.0,0.0,0.0,3.0,7.0,13.0,5.0,13.0,16.0,14.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0005251727,4.3026769999999997e-07,0.0,0.8353521,0.11038098,1.0,0.9512511999999999,0.0679684
E01004470,Waltham Forest 013E,Waltham Forest,0.0,5.0,12.0,0.0,11.0,6.0,33.0,1.0,4.0,16.0,10.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0723242000000003e-07,0.00513395,1.0209718000000001e-08,0.434641,0.0044542854,4.1040153e-09
E01004471,Waltham Forest 013F,Waltham Forest,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.45866936,2.6603992e-05,3.781422e-09,2.2991599000000003e-05,2.483151e-07,0.0,1.4359185999999998e-11
E01004472,Wandsworth 021A,Wandsworth,0.0,2.0,1.0,0.0,2.0,0.0,18.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.23617e-08,4.490893e-09,3.2470548e-10,1.3854438e-07,1.1269892e-12,3.9446716e-16
E01004473,Wandsworth 026A,Wandsworth,0.0,1.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.074014165,1.5159094e-05,4.7965654e-09,5.987069e-07,4.9652493e-07,3.6429829999999995e-13,0.0
E01004474,Wandsworth 021B,Wandsworth,0.0,4.0,41.0,1.0,48.0,7.0,121.0,6.0,1.0,36.0,26.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.624926,1.6578456e-08,0.0,9.448257e-05,3.0937148e-08,0.7294086,1.0,0.026322657000000003
E01004475,Wandsworth 026B,Wandsworth,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.2361717999999998e-08,4.4908965e-09,3.2470565e-10,1.3854415e-07,1.1269892e-12,3.9446742999999995e-16
E01004476,Wandsworth 021C,Wandsworth,2.0,4.0,10.0,0.0,15.0,9.0,29.0,6.0,2.0,27.0,21.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.10376964,1.0,0.0,0.35004297,0.0002852509,0.08680632,0.7633831999999999,0.0005321573
E01004477,Wandsworth 017A,Wandsworth,0.0,3.0,0.0,0.0,1.0,3.0,11.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004479,Wandsworth 017C,Wandsworth,0.0,2.0,1.0,0.0,2.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004481,Wandsworth 029A,Wandsworth,0.0,3.0,22.0,0.0,19.0,6.0,43.0,3.0,0.0,29.0,21.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.1408690999999998e-05,1.9984781999999999e-07,0.0006978307000000001,0.008851369,0.2501322,1.6674883e-09,0.0
E01004482,Wandsworth 030A,Wandsworth,0.0,0.0,1.0,0.0,1.0,3.0,11.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.00019330357,0.0,1.02430214e-07,0.58825606,3.2661796e-06,1.0,9.809256e-07,5.5327556e-09
E01004483,Wandsworth 026D,Wandsworth,0.0,1.0,0.0,1.0,1.0,3.0,10.0,3.0,2.0,21.0,9.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.7156902e-07,2.8859749999999997e-15,1.1651665999999999e-17,0.0,2.3518217999999996e-08,5.9414788e-08,1.0,6.291331400000001e-06
E01004484,Wandsworth 026E,Wandsworth,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01004485,Wandsworth 030B,Wandsworth,0.0,5.0,11.0,0.0,21.0,3.0,28.0,4.0,2.0,8.0,8.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.04821953,0.0002038253,0.22223741,1.0,1.8728851999999998e-05,0.122969165,0.82879525,0.0
E01004486,Wandsworth 026F,Wandsworth,1.0,0.0,1.0,1.0,0.0,4.0,7.0,2.0,2.0,9.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0057263146,0.00022943028,5.13497e-07,1.0,3.0239496999999997e-07,3.4974567999999996e-07,1.2872003e-07,0.0
E01004487,Wandsworth 030C,Wandsworth,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00764615,1.8124438999999998e-06,4.5687036e-09,3.2215421999999996e-07,3.642747e-08,0.0,1.6579265e-13
E01004490,Wandsworth 031A,Wandsworth,0.0,1.0,3.0,0.0,9.0,1.0,15.0,2.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.982025e-09,3.655514e-19,0.0,0.025924608,2.9305887e-09,1.0,2.3877158e-07,9.508511e-10
E01004492,Wandsworth 031C,Wandsworth,0.0,3.0,8.0,0.0,30.0,5.0,76.0,6.0,6.0,26.0,16.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,8.320187e-05,0.0014939732,1.0,0.00072648533,0.0011469614,0.0075443913,0.21498606,0.0
E01004493,Wandsworth 019A,Wandsworth,0.0,3.0,10.0,0.0,7.0,1.0,36.0,1.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.1281616e-06,1.2706414e-17,9.072251e-18,0.0,3.6773533e-09,6.718623e-08,1.0,0.0008011798
E01004494,Wandsworth 018A,Wandsworth,0.0,1.0,16.0,0.0,13.0,3.0,43.0,4.0,0.0,8.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.08257515,1.5233524999999999e-05,4.8116635e-09,6.5849747e-07,4.956745e-07,3.3458325e-13,0.0
