SWI,INTERSECT,ACCOMM,EDU,IMD2019Ind,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,DENSITY_R,DEN_0_17,DEN_18_64,DEN_65
15.0,121.0,0.0,3.0,3404.0,0.0,5.0,9.0,32.0,2.0,11.0,0.030114518594717,80.58952526641104,141.4971202697382,28.32602125700586
8.0,45.0,1.0,1.0,3421.0,0.0,5.0,11.0,16.0,1.0,0.0,0.131868378397128,1864.9620560611058,3353.2387067395725,598.265055607721
4.0,79.0,0.0,5.0,11642.0,1.0,50.0,13.0,136.0,0.0,2.0,0.143928391818276,734.3200712094306,1967.9777908412739,447.5032904546883
4.0,40.0,0.0,2.0,5486.0,0.0,1.0,7.0,12.0,1.0,2.0,0.113946138626412,1587.9366236493636,2717.674740627384,463.0471681176007
22.0,29.0,0.0,2.0,9089.0,1.0,3.0,5.0,18.0,2.0,0.0,0.143971290165766,1261.0052855334682,3236.2862922432364,764.2456275960412
4.0,35.0,0.0,2.0,17771.0,1.0,0.0,6.0,14.0,0.0,0.0,0.127705095593762,849.3850196530698,2676.633465293287,1081.359919978488
4.0,51.0,0.0,2.0,19463.0,0.0,10.0,8.0,39.0,5.0,1.0,0.140407663712253,888.9697543479723,2445.311005438335,1002.3456070764092
15.0,32.0,0.0,3.0,3993.0,0.0,16.0,2.0,25.0,2.0,2.0,0.146028838620259,2470.030209551337,4867.524756071027,675.726966136919
16.0,46.0,0.0,1.0,3782.0,1.0,13.0,8.0,54.0,0.0,0.0,0.134981597082662,1637.3075587362418,2943.900676800594,425.59153430726815
3.0,30.0,0.0,2.0,14387.0,0.0,1.0,15.0,24.0,1.0,1.0,0.137436903598033,1035.146177201678,2575.7663318420978,774.3431143742423
2.0,19.0,0.0,1.0,22209.0,0.0,2.0,3.0,11.0,0.0,0.0,0.099965245409992,1183.5688543736446,2585.7388164152444,624.5745933370156
7.0,33.0,0.0,2.0,8001.0,0.0,1.0,8.0,12.0,4.0,1.0,0.104748004332025,841.8624855368276,1779.435555276218,384.7956140388748
2.0,25.0,0.0,0.0,12857.0,0.0,1.0,7.0,10.0,0.0,1.0,0.097053923435623,1100.4494608192401,2612.0007703272167,558.9982454730991
2.0,35.0,0.0,1.0,7000.0,1.0,0.0,6.0,12.0,1.0,2.0,0.115997569976611,858.7411545741227,2168.8718903987456,663.3224943986012
15.0,64.0,0.0,1.0,14203.0,0.0,5.0,6.0,27.0,4.0,1.0,0.136906290886681,734.4486766833788,1797.261973365411,672.2731273345213
6.0,23.0,0.0,0.0,3608.0,0.0,2.0,5.0,8.0,0.0,2.0,0.149286678752747,2241.96424428565,4169.266840250507,1013.9097557003329
15.0,78.0,0.0,3.0,10368.0,4.0,13.0,11.0,35.0,13.0,23.0,0.124808331666993,700.7174443032056,2328.2355163421144,124.97766040678418
4.0,27.0,0.0,2.0,10835.0,1.0,2.0,5.0,16.0,0.0,1.0,0.189024881706996,2142.8642220922256,11010.911314210918,1060.3099784054957
3.0,42.0,0.0,2.0,11887.0,2.0,0.0,8.0,6.0,0.0,13.0,0.170204972603063,1673.9028945351338,6564.251485520065,551.7123890059746
11.0,43.0,0.0,4.0,5959.0,0.0,8.0,12.0,37.0,6.0,3.0,0.094949765246672,1179.6792800316643,4132.083130328302,974.5176661131139
3.0,21.0,0.0,0.0,3807.0,0.0,3.0,1.0,10.0,1.0,0.0,0.082062644483363,1605.2939051821477,5128.416812130578,999.1652330189769
11.0,99.0,0.0,1.0,14848.0,1.0,0.0,11.0,8.0,7.0,4.0,0.176274661211444,893.3444469936126,3130.939424416002,330.24107519195155
10.0,32.0,0.0,3.0,16568.0,0.0,10.0,3.0,21.0,2.0,4.0,0.169550623949122,2227.3913920825685,8511.215974280241,1183.8276668247404
11.0,162.0,0.0,1.0,14131.0,2.0,14.0,26.0,53.0,13.0,5.0,0.027805637878446,48.88540677359133,121.91175516377096,37.317872248976094
7.0,101.0,1.0,4.0,21419.0,1.0,3.0,36.0,53.0,11.0,19.0,0.026863172607725,23.873843111764216,81.6364041999734,52.1987417189421
16.0,95.0,0.0,1.0,22952.0,3.0,5.0,35.0,16.0,5.0,13.0,0.025786488630844,35.80317840281858,96.34309824758455,56.09164616441578
1.0,35.0,0.0,1.0,7689.0,0.0,0.0,0.0,7.0,1.0,0.0,0.101160162993106,990.9859703827532,2581.0245530869133,1086.5794723489353
8.0,87.0,0.0,2.0,28683.0,0.0,5.0,15.0,17.0,0.0,3.0,0.057305921106102,271.0594294408508,652.9327338434923,208.04761818806784
4.0,79.0,0.0,3.0,26565.0,0.0,8.0,18.0,31.0,2.0,5.0,0.062769056624053,251.41773808066105,617.7073737326587,374.9592128271928
3.0,46.0,0.0,6.0,27768.0,2.0,9.0,10.0,17.0,0.0,1.0,0.136219249877754,1023.7353180931261,2538.5517913121425,901.6146075591745
2.0,35.0,0.0,0.0,30441.0,0.0,1.0,11.0,7.0,1.0,0.0,0.132554972572009,1003.4223780183637,2483.8339444280655,1067.4087325586652
3.0,37.0,0.0,0.0,32014.0,0.0,2.0,5.0,9.0,0.0,0.0,0.156557790795659,1158.5638064852467,2691.281363506805,987.8971834335956
34.0,73.0,0.0,1.0,27295.0,3.0,4.0,6.0,18.0,4.0,8.0,0.036224915390436,79.25803854500097,200.97574059625248,66.84675228932774
7.0,41.0,0.0,6.0,25692.0,1.0,13.0,13.0,41.0,7.0,3.0,0.10443729894143,595.9044889155965,1693.000170495304,716.2693029018594
1.0,29.0,2.0,3.0,27991.0,2.0,0.0,7.0,14.0,0.0,1.0,0.085739672618094,611.7484724100162,1562.5998584957795,528.2507700476463
12.0,54.0,0.0,3.0,28376.0,1.0,5.0,9.0,19.0,1.0,1.0,0.155682787560436,1126.9080484959106,3030.8873062568587,1018.5515053713038
1.0,31.0,0.0,1.0,30116.0,1.0,0.0,5.0,19.0,6.0,1.0,0.065257888070778,404.0317025706298,934.1024493834095,346.3128879176827
1.0,71.0,0.0,4.0,21942.0,0.0,2.0,6.0,11.0,2.0,0.0,0.133033454630379,847.2521587973164,2065.9300270199965,598.2965481554509
11.0,74.0,0.0,10.0,28050.0,3.0,27.0,15.0,64.0,17.0,14.0,0.040728128974159,184.88638663272818,468.06132072594653,138.98953187144204
1.0,33.0,0.0,2.0,32211.0,0.0,0.0,6.0,13.0,0.0,1.0,0.121095908374022,1252.3981815490376,2529.0885692057072,974.3873783172469
4.0,27.0,0.0,1.0,30743.0,0.0,2.0,1.0,2.0,1.0,2.0,0.144409680614291,1109.6144134522513,2847.37261842776,1071.351847471139
6.0,71.0,0.0,3.0,11404.0,0.0,0.0,4.0,5.0,6.0,3.0,0.061867746687368,256.2792892906328,782.1944432095208,172.8006934304918
2.0,57.0,1.0,4.0,29445.0,0.0,11.0,8.0,30.0,4.0,2.0,0.091153768263852,365.6056897014839,1120.1226110774546,670.0343317238351
6.0,56.0,0.0,0.0,30037.0,0.0,18.0,9.0,38.0,8.0,3.0,0.149123917235318,1163.5963674280842,2798.557004068934,923.8739676570206
3.0,81.0,0.0,0.0,31454.0,0.0,0.0,4.0,8.0,0.0,1.0,0.16095498156687,834.767704928152,2507.3167166073017,1476.664893194204
2.0,61.0,0.0,1.0,28902.0,0.0,0.0,7.0,9.0,2.0,1.0,0.189404074489484,1364.7052384704689,2761.826278329785,1160.4856897207312
5.0,80.0,0.0,1.0,25304.0,1.0,4.0,5.0,31.0,15.0,1.0,0.15180883750673,939.0559402358475,2350.2925509857655,618.0791923021256
6.0,86.0,1.0,6.0,27896.0,1.0,8.0,12.0,34.0,15.0,4.0,0.089388752616585,489.45853779516125,1256.1565056698696,374.76991362544635
5.0,54.0,0.0,2.0,27406.0,0.0,7.0,5.0,27.0,1.0,0.0,0.209736867734892,1625.1033289863703,3973.3776393716753,1064.4426804860725
2.0,70.0,0.0,0.0,20877.0,0.0,4.0,3.0,13.0,0.0,0.0,0.246455476297907,1855.8761203635472,5063.682887153804,993.3540592024208
11.0,55.0,0.0,4.0,18817.0,1.0,6.0,5.0,23.0,25.0,7.0,0.055494902425682,188.82204723380312,643.2020421754207,269.86895335242184
2.0,16.0,0.0,1.0,5113.0,0.0,1.0,8.0,3.0,0.0,0.0,0.147363994337542,2663.7041639756435,5310.036344273185,1001.7843921038833
4.0,16.0,0.0,1.0,2534.0,0.0,7.0,3.0,24.0,3.0,0.0,0.094035301102704,1640.5079926481073,3539.6705932083355,556.2845677014101
4.0,26.0,0.0,0.0,24279.0,0.0,2.0,2.0,9.0,0.0,0.0,0.147407740108505,1814.8435171458555,4452.594021232846,920.7661961990002
5.0,19.0,0.0,3.0,7238.0,0.0,3.0,2.0,10.0,0.0,1.0,0.1360164872532,2010.3717800367274,4695.620138714626,855.477353207118
5.0,58.0,0.0,3.0,25123.0,1.0,6.0,7.0,19.0,2.0,1.0,0.075311203023661,236.8433336703629,767.6261618066227,531.8401644472882
1.0,46.0,0.0,2.0,12471.0,0.0,1.0,4.0,10.0,1.0,1.0,0.134083637371125,850.4644698397985,2355.3541418953064,991.7280597453922
4.0,55.0,0.0,4.0,12035.0,2.0,8.0,7.0,32.0,3.0,6.0,0.152235991331077,938.2278122355146,2474.2407734096573,734.4983444358029
2.0,33.0,0.0,0.0,5332.0,0.0,0.0,4.0,4.0,1.0,1.0,0.192040065245891,5352.217192871448,7922.967183148285,1053.5860615888678
26.0,74.0,1.0,3.0,20322.0,3.0,99.0,19.0,140.0,15.0,0.0,0.151395801036463,941.891280038314,3044.673252963357,666.6884780518108
8.0,34.0,0.0,2.0,24944.0,0.0,0.0,8.0,8.0,1.0,0.0,0.113751679964681,629.0773018620633,1956.8531089543235,974.6968471538689
2.0,32.0,0.0,4.0,15361.0,0.0,3.0,3.0,13.0,2.0,1.0,0.122538740242598,1277.1723220345052,2624.239646767416,845.0941235352697
1.0,25.0,0.0,1.0,30674.0,0.0,0.0,6.0,9.0,1.0,0.0,0.104160350133433,560.2126242731994,1701.8580479814616,863.661129087849
1.0,30.0,0.0,1.0,31758.0,0.0,2.0,12.0,24.0,0.0,0.0,0.112553861998641,687.6475988129118,1773.5214969383642,972.7166983207961
7.0,50.0,0.0,10.0,20518.0,2.0,13.0,5.0,39.0,14.0,5.0,0.091493679983777,616.0472070718919,1705.157825006397,320.95298936338065
10.0,22.0,0.0,0.0,3678.0,1.0,15.0,1.0,34.0,1.0,1.0,0.159093860702911,2229.5739589728637,8197.625465314368,1193.6103012683006
23.0,32.0,0.0,3.0,14874.0,0.0,53.0,8.0,56.0,9.0,0.0,0.176884612450233,2052.117740127076,5719.2429394124565,796.000827448395
2.0,44.0,0.0,4.0,8996.0,0.0,4.0,3.0,28.0,0.0,2.0,0.159237968234417,1844.7093249184381,5633.49170888441,505.4589953523589
9.0,32.0,1.0,0.0,15958.0,0.0,4.0,3.0,27.0,2.0,1.0,0.16093047165103,1730.1156920932792,5674.779470065956,1272.3004628009037
2.0,19.0,0.0,3.0,14577.0,1.0,4.0,3.0,22.0,0.0,0.0,0.137964600932858,2137.788263616923,6386.642437555557,1052.8607198313346
5.0,17.0,0.0,1.0,16781.0,0.0,1.0,4.0,6.0,2.0,0.0,0.103561524050338,1405.7751894396838,4376.5432002721645,846.5717991653344
4.0,39.0,1.0,2.0,26655.0,0.0,17.0,5.0,99.0,15.0,0.0,0.084841624532034,550.4053045558014,1306.275259586112,457.4213021512792
11.0,27.0,0.0,2.0,12954.0,0.0,3.0,5.0,16.0,0.0,1.0,0.16335260968583,2620.912334651017,7449.243553097915,1717.588180475181
8.0,24.0,0.0,2.0,10370.0,0.0,13.0,3.0,42.0,2.0,2.0,0.131556424408261,3299.3524151125334,8245.331728710065,768.4258859596658
4.0,34.0,1.0,1.0,29408.0,3.0,50.0,10.0,106.0,7.0,1.0,0.066747642517473,511.21029391299254,1185.0224162513225,344.91296938707933
2.0,37.0,0.0,1.0,28321.0,0.0,0.0,3.0,13.0,0.0,0.0,0.135455627355523,1094.8124606856982,2600.179594128533,1020.436614171724
6.0,29.0,0.0,0.0,31318.0,1.0,1.0,5.0,12.0,0.0,1.0,0.080953015840087,610.452109400389,1508.818945025439,672.4084428917718
2.0,26.0,0.0,3.0,32559.0,0.0,0.0,7.0,11.0,1.0,0.0,0.123080699989679,926.8063147560933,2160.7519314953106,1002.244038050194
1.0,32.0,0.0,3.0,30389.0,0.0,2.0,2.0,6.0,1.0,1.0,0.1526305627962,1096.0942167592082,2733.4695282143216,764.5595462579662
1.0,48.0,0.0,2.0,24258.0,0.0,5.0,0.0,33.0,1.0,2.0,0.144646035067447,820.0789393016786,2447.1782360690218,880.1484157473429
4.0,40.0,0.0,3.0,32063.0,0.0,5.0,7.0,20.0,1.0,1.0,0.071856144517736,625.5403729211814,1454.1357360052593,630.4529936509289
9.0,11.0,0.0,2.0,32451.0,0.0,2.0,5.0,14.0,2.0,3.0,0.0,660.7715095201023,1687.9708561377158,716.8369709339291
1.0,45.0,0.0,0.0,20548.0,0.0,2.0,1.0,22.0,2.0,3.0,0.042831709689212,241.3686181950307,750.4088450294224,256.840965515225
6.0,46.0,0.0,0.0,9866.0,1.0,8.0,8.0,26.0,2.0,1.0,0.121665731726735,1020.5491157821727,2830.389912243169,530.3839000739863
7.0,38.0,0.0,2.0,13461.0,0.0,5.0,5.0,14.0,11.0,3.0,0.084230086216972,570.1037016456869,1708.6093028425958,498.6280136781679
4.0,23.0,0.0,2.0,20757.0,0.0,2.0,2.0,10.0,0.0,0.0,0.143555568268051,1912.30382296507,5009.504033843903,1024.7752544119035
5.0,27.0,0.0,3.0,18531.0,0.0,7.0,6.0,61.0,3.0,0.0,0.169406778220583,1728.864033375322,5541.838134381169,680.8882323224726
1.0,35.0,0.0,4.0,16991.0,1.0,4.0,2.0,15.0,0.0,1.0,0.174589477918498,1960.5994301438693,6632.7881306329145,1289.8680461472825
8.0,21.0,0.0,0.0,31197.0,1.0,0.0,6.0,9.0,3.0,1.0,0.103681674508084,778.1646818075334,1741.143475544356,601.1322166963196
5.0,64.0,0.0,1.0,30326.0,0.0,11.0,12.0,18.0,3.0,3.0,0.158308947174602,1075.1244283716844,3003.9456733164184,1171.1653202361524
6.0,66.0,0.0,1.0,24387.0,1.0,2.0,10.0,19.0,0.0,3.0,0.146087508576594,1132.6518291077434,3030.9994100357726,1066.1952166856054
11.0,35.0,0.0,1.0,31714.0,0.0,0.0,14.0,11.0,6.0,1.0,0.11688625546219,593.5315283053621,1401.8166295303283,571.5488791088673
3.0,59.0,0.0,4.0,26887.0,0.0,2.0,7.0,8.0,1.0,5.0,0.123879660327645,958.6066400645857,2416.180326111507,919.2791881645002
4.0,25.0,0.0,1.0,29475.0,2.0,7.0,10.0,27.0,1.0,4.0,0.06220293793375,395.4125602423122,926.0978384622576,409.2866851630951
5.0,15.0,0.0,0.0,32354.0,0.0,1.0,1.0,15.0,1.0,1.0,0.089569541327083,1002.3011684590946,2317.4753535918844,598.0581557656476
1.0,62.0,0.0,0.0,30642.0,0.0,0.0,5.0,8.0,0.0,0.0,0.217216349000509,1567.241260014976,3672.7751108557645,1086.1124841441172
8.0,59.0,0.0,2.0,27931.0,3.0,47.0,7.0,105.0,4.0,0.0,0.178238943091669,1334.6580843295476,3024.6278286931356,818.1125617590515
2.0,28.0,0.0,3.0,24247.0,0.0,3.0,3.0,9.0,7.0,4.0,0.077263762365513,801.997957670456,1700.8954115118927,672.1113989731842
2.0,73.0,0.0,5.0,30500.0,0.0,2.0,1.0,12.0,14.0,0.0,0.107461294790498,548.9187632051247,1492.5449982801551,648.054593349194
4.0,33.0,0.0,0.0,24041.0,2.0,0.0,6.0,12.0,6.0,3.0,0.070998871033433,261.03343975913,942.9676890820245,658.2039366175192
13.0,64.0,0.0,2.0,30964.0,0.0,20.0,4.0,40.0,5.0,0.0,0.175127681877088,1054.4346109727658,2704.210111848694,1143.2914602120438
1.0,10.0,1.0,3.0,26391.0,0.0,1.0,0.0,11.0,0.0,1.0,0.15910121311852,2920.7724180203268,10767.335943659093,3219.5973188738913
3.0,20.0,0.0,1.0,20412.0,0.0,2.0,2.0,8.0,1.0,2.0,0.187521568250408,5475.285648948688,14994.95076213161,3051.0231045977566
6.0,20.0,0.0,4.0,24762.0,0.0,0.0,3.0,8.0,0.0,1.0,0.186838048538542,4190.18916043856,12448.607713652189,1907.7992227360596
6.0,24.0,1.0,5.0,22982.0,0.0,9.0,6.0,37.0,2.0,2.0,0.196266672512032,2903.649061938382,10399.115245081648,2304.349400898774
3.0,17.0,0.0,0.0,12675.0,0.0,1.0,2.0,9.0,0.0,0.0,0.206582900098578,5664.145912903259,12205.320870385087,3435.030424599396
3.0,19.0,2.0,0.0,16872.0,0.0,4.0,2.0,12.0,1.0,1.0,0.1974976153202,4976.33557183419,12511.64045194897,2832.060894539783
4.0,19.0,2.0,1.0,29434.0,0.0,4.0,4.0,16.0,0.0,1.0,0.202736357080305,3829.062340072525,14474.256594410277,2796.6188295294096
8.0,22.0,0.0,5.0,27430.0,0.0,12.0,3.0,31.0,2.0,1.0,0.234814172496001,3985.5317235273446,17397.16228523841,3314.9501954417915
30.0,44.0,15.0,18.0,19686.0,0.0,72.0,3.0,277.0,17.0,24.0,0.23419659907839,653.9757147127427,9978.23883464052,878.779866645248
11.0,48.0,4.0,7.0,18953.0,0.0,38.0,5.0,197.0,5.0,17.0,0.266553595931163,1504.2862289216764,16119.459296190122,1246.1979053321731
55.0,18.0,5.0,12.0,19304.0,1.0,9.0,12.0,39.0,3.0,20.0,0.208997511586225,779.8748909344818,14190.507036075878,1406.9907826137558
2.0,10.0,5.0,1.0,7640.0,3.0,34.0,0.0,39.0,4.0,23.0,0.199808360384815,5677.8484182318525,17751.82728350802,6789.475367584475
47.0,48.0,4.0,13.0,18104.0,0.0,42.0,9.0,152.0,16.0,19.0,0.263657161568398,1824.5661581685245,7864.509302450536,985.6851659071339
29.0,35.0,21.0,30.0,19276.0,4.0,27.0,13.0,149.0,14.0,36.0,0.154690823267019,304.4770874191127,4240.930860480498,882.3621717043674
27.0,24.0,0.0,1.0,7345.0,1.0,14.0,6.0,44.0,2.0,1.0,0.212708975609653,3851.2636466980284,10836.889049150297,1217.0660009045719
17.0,49.0,0.0,4.0,4987.0,0.0,46.0,6.0,49.0,5.0,9.0,0.16225617432122,2053.4189232862477,6780.845600007476,1063.2146869459905
16.0,20.0,1.0,4.0,6470.0,0.0,25.0,8.0,75.0,3.0,5.0,0.184731008239898,2024.870353560441,11856.14878071574,1634.1058993645663
7.0,26.0,1.0,3.0,23485.0,0.0,23.0,3.0,55.0,7.0,5.0,0.166130355599584,2109.5012327875065,7141.663391448206,1661.674155435969
36.0,24.0,1.0,6.0,6114.0,1.0,133.0,10.0,157.0,22.0,7.0,0.175227484949848,1481.6338847313614,9544.905893785919,710.2046720199913
2.0,10.0,0.0,1.0,16182.0,0.0,5.0,3.0,9.0,0.0,2.0,0.202916478354652,2895.255044196253,14154.58021607057,1749.216589201903
15.0,16.0,1.0,1.0,20799.0,0.0,5.0,4.0,19.0,2.0,4.0,0.197110851531787,2166.6980364623396,13728.567558691164,1521.298621345898
7.0,16.0,0.0,3.0,12432.0,0.0,15.0,3.0,41.0,3.0,4.0,0.189915924109021,3076.0803264338037,14392.669417259081,2391.7230061033474
19.0,20.0,0.0,1.0,8822.0,0.0,10.0,3.0,43.0,2.0,3.0,0.249413929344793,4539.336891098652,18975.91651196977,2269.668445549326
9.0,26.0,0.0,2.0,12664.0,0.0,2.0,4.0,22.0,3.0,1.0,0.230391928565058,3433.7323577107477,15837.214547808753,2330.0326713037216
7.0,15.0,0.0,0.0,9686.0,0.0,6.0,2.0,10.0,2.0,2.0,0.173915441107541,2872.5938223254407,10363.254007517393,1620.2368425650304
11.0,17.0,1.0,2.0,11176.0,0.0,18.0,3.0,29.0,1.0,1.0,0.151409878908882,2507.163451438386,11024.921387772481,1233.7883300499425
1.0,12.0,1.0,7.0,26279.0,0.0,7.0,2.0,23.0,1.0,3.0,0.159317850011773,2993.7525888565224,10236.702400606173,2003.8827812507368
6.0,15.0,0.0,1.0,30591.0,0.0,5.0,3.0,34.0,3.0,1.0,0.199587840560875,4677.801419367635,14207.949087183786,3327.9880744754814
21.0,17.0,0.0,3.0,23154.0,0.0,6.0,5.0,35.0,2.0,0.0,0.196132468447611,3362.036451034979,11669.290539042044,1743.2781597959151
10.0,18.0,0.0,4.0,29860.0,0.0,1.0,0.0,13.0,7.0,2.0,0.117360477294071,3560.087162390514,7285.635647170992,1857.4367803776595
5.0,27.0,2.0,3.0,29597.0,0.0,10.0,1.0,25.0,3.0,10.0,0.154184543475663,2501.6009102349913,5798.154998611324,1400.8965097315952
8.0,18.0,0.0,2.0,29333.0,0.0,0.0,0.0,3.0,0.0,6.0,0.105742658747809,2845.919612455099,5716.62946543681,1254.3861706465855
11.0,23.0,2.0,5.0,20586.0,0.0,6.0,4.0,50.0,2.0,0.0,0.168978094122845,3676.195157803254,9064.77696951856,1195.9525836846076
2.0,19.0,2.0,3.0,31192.0,0.0,4.0,3.0,31.0,1.0,1.0,0.157708694818916,3584.7623647365517,11095.29697113355,2287.261369611489
5.0,14.0,2.0,8.0,25075.0,1.0,18.0,6.0,83.0,3.0,8.0,0.138230956515297,2480.864820055813,9508.79023249058,1451.3416670643517
5.0,16.0,0.0,2.0,30248.0,0.0,0.0,2.0,8.0,0.0,4.0,0.126768800487399,2109.3938868492073,4275.688572187603,1166.4663690283671
3.0,53.0,1.0,0.0,28290.0,0.0,1.0,0.0,12.0,4.0,17.0,0.178360402316751,1420.3656628200908,3088.731679465912,1314.079796894778
6.0,13.0,0.0,3.0,25622.0,0.0,5.0,3.0,18.0,0.0,0.0,0.16444230451832,3786.185219518776,10717.508425621932,2684.385287912783
3.0,19.0,0.0,2.0,20985.0,0.0,8.0,3.0,19.0,1.0,2.0,0.186793632659528,3434.61674497357,12726.481688964568,2187.5237601915
1.0,16.0,0.0,1.0,19356.0,0.0,2.0,3.0,12.0,0.0,1.0,0.222294570848089,4839.841344093023,12189.622291140195,2689.9774647694258
1.0,21.0,0.0,1.0,7620.0,0.0,3.0,0.0,19.0,2.0,4.0,0.173278274928509,4782.018120076296,11806.154626122432,2014.4032373947769
5.0,8.0,0.0,2.0,4795.0,0.0,12.0,1.0,17.0,2.0,2.0,0.14383824783225,4822.416837330739,14645.387281708921,3130.117525022063
1.0,21.0,0.0,2.0,18135.0,0.0,1.0,2.0,12.0,3.0,4.0,0.189492996981283,4185.6535765659255,12565.184017667452,2598.5589984181383
1.0,12.0,0.0,0.0,30202.0,1.0,2.0,0.0,10.0,3.0,7.0,0.037013071319666,648.702057111399,2050.795840493385,667.3966408898254
3.0,36.0,0.0,3.0,28780.0,0.0,17.0,0.0,15.0,0.0,9.0,0.165054072748578,2104.4906609812915,4320.922314567972,1298.5155142224992
4.0,34.0,1.0,3.0,26602.0,0.0,75.0,7.0,77.0,3.0,8.0,0.239697457653303,4432.707006708837,12826.55644494472,3772.5166014543292
7.0,23.0,0.0,8.0,30122.0,0.0,2.0,2.0,10.0,3.0,3.0,0.140670862658711,2503.5032522008355,5763.064486566323,1602.2420814085347
5.0,31.0,0.0,6.0,22390.0,0.0,12.0,9.0,21.0,4.0,2.0,0.149729560629774,2213.032116830754,9472.009191147337,1569.9782818354304
17.0,80.0,1.0,5.0,29501.0,1.0,3.0,11.0,20.0,4.0,40.0,0.077835800040192,464.1304770307086,1077.1155492844134,385.5426472545926
2.0,23.0,0.0,2.0,10171.0,0.0,3.0,2.0,6.0,1.0,3.0,0.212099287819291,4444.445592969176,13372.75536509794,2581.9173954721155
1.0,20.0,0.0,2.0,7868.0,0.0,15.0,1.0,12.0,2.0,3.0,0.18451723053285,6913.924439869733,16467.540140070167,1747.2689481192533
1.0,13.0,0.0,2.0,5453.0,0.0,0.0,2.0,6.0,0.0,2.0,0.168421035572985,5519.784265445877,12664.493786562338,3448.314664705514
3.0,13.0,0.0,2.0,15302.0,0.0,5.0,1.0,12.0,1.0,5.0,0.133974457365869,3111.9343737494396,11202.963745497984,3063.310399159605
9.0,24.0,1.0,6.0,11021.0,0.0,20.0,3.0,31.0,5.0,1.0,0.167794783869732,4166.955786526932,16961.149226318732,2493.271681793547
9.0,15.0,1.0,0.0,4848.0,0.0,4.0,7.0,8.0,1.0,1.0,0.159651154038377,7022.2243005796245,15567.480692841253,3650.626540367553
8.0,28.0,0.0,3.0,23987.0,0.0,8.0,8.0,29.0,1.0,4.0,0.206637997498476,1583.6222629781093,8306.947138389636,1767.435561359497
7.0,32.0,0.0,0.0,22437.0,0.0,6.0,3.0,21.0,2.0,2.0,0.151599710377655,1608.8703553809441,4861.9708541731825,1940.3683681654793
1.0,20.0,0.0,2.0,24847.0,0.0,2.0,0.0,10.0,2.0,2.0,0.188092430367223,2805.184839415656,8323.075897167331,2573.9882867165634
3.0,20.0,0.0,0.0,17027.0,0.0,3.0,3.0,13.0,1.0,2.0,0.221822231117435,4121.727972985576,12626.340236804299,3474.5144896242045
4.0,29.0,0.0,6.0,12523.0,1.0,11.0,10.0,32.0,14.0,14.0,0.039612901569896,393.126207281279,1377.602822134961,313.3935680580337
15.0,86.0,0.0,4.0,25415.0,1.0,14.0,15.0,46.0,12.0,32.0,0.068800410667501,245.99548542770216,623.0643229393568,328.61518129104655
46.0,88.0,11.0,41.0,20943.0,1.0,102.0,25.0,633.0,27.0,38.0,0.194835903768603,548.560131631691,4223.467029717165,677.8954472196506
3.0,23.0,0.0,5.0,12012.0,0.0,14.0,0.0,72.0,1.0,2.0,0.208553226246711,5186.67825169516,15451.978958175165,2917.5065165785277
16.0,33.0,3.0,25.0,14830.0,1.0,433.0,8.0,478.0,13.0,12.0,0.260929898169897,2091.4675548333944,13550.54383422801,1597.366805633272
5.0,14.0,1.0,9.0,5902.0,0.0,17.0,4.0,95.0,6.0,5.0,0.181790583732502,6442.436586172635,20904.50377753942,3408.343007207514
39.0,55.0,4.0,37.0,13788.0,2.0,91.0,10.0,463.0,34.0,17.0,0.268164969704999,1638.2806825258788,10945.875329403674,1704.2919920782035
38.0,49.0,4.0,11.0,12962.0,1.0,133.0,10.0,199.0,28.0,16.0,0.29069810693301,2006.7815000868734,10987.295389179959,1446.7494535510018
17.0,30.0,3.0,10.0,18902.0,0.0,34.0,3.0,145.0,2.0,15.0,0.254451175965482,2395.5903666654162,12962.642352140474,2307.409126174665
10.0,25.0,0.0,7.0,18723.0,0.0,30.0,10.0,67.0,4.0,1.0,0.202131486924727,3098.437667500289,15016.126300046975,1428.1861123634146
4.0,21.0,1.0,4.0,12979.0,0.0,25.0,1.0,71.0,1.0,0.0,0.133925516954562,2286.3519418919723,7142.878825359058,830.4450731469693
2.0,15.0,0.0,4.0,14943.0,0.0,1.0,1.0,11.0,0.0,1.0,0.217384520795312,3521.8029850607613,13361.790727373385,2784.6814300480437
8.0,18.0,1.0,4.0,20738.0,0.0,6.0,2.0,22.0,0.0,1.0,0.192353514962903,3573.7879868424725,14810.106988701658,2389.3913917794052
1.0,18.0,0.0,2.0,8318.0,0.0,9.0,2.0,24.0,0.0,4.0,0.215961609096846,5674.546029595838,12151.190337636657,2358.408370950169
7.0,23.0,1.0,2.0,16623.0,0.0,12.0,5.0,24.0,2.0,2.0,0.233571372624016,3192.87935080082,17468.210236633837,1689.065868171082
12.0,24.0,1.0,0.0,18974.0,0.0,14.0,3.0,29.0,6.0,1.0,0.245042119678269,3756.1198633472045,14136.669303870387,2702.4550705121446
13.0,21.0,0.0,9.0,14085.0,1.0,20.0,6.0,91.0,10.0,2.0,0.109067872546008,1597.878081487536,5318.427535931554,1014.3392723168428
1.0,13.0,0.0,1.0,10528.0,0.0,2.0,3.0,18.0,0.0,3.0,0.135646022054144,6686.877190234942,14626.249953253828,2121.996631576104
