SWI,WORK,ATTRACT,EDU,FOOD,SHOP,TRANSPORT,ACCOMM,PARK,ENTERTAIN,WORKs,ATTRACTs,EDUs,FOODs,SHOPs,TRANSPORTs,ENTERTAINs,ACCOMMs,PARKs
11.0,36.0,5.0,4.0,18.0,71.0,6.0,4.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
7.0,58.0,3.0,0.0,11.0,30.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
4.0,36.0,4.0,3.0,7.0,33.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0
4.0,25.0,2.0,0.0,6.0,19.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
12.0,22.0,5.0,1.0,3.0,11.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
2.0,14.0,21.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
7.0,27.0,7.0,0.0,12.0,23.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
21.0,18.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
12.0,22.0,2.0,1.0,2.0,7.0,4.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
15.0,7.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
14.0,10.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0
8.0,36.0,2.0,6.0,3.0,8.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
5.0,50.0,1.0,0.0,13.0,25.0,5.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
11.0,30.0,2.0,5.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
16.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,8.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,27.0,1.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
24.0,40.0,2.0,4.0,3.0,10.0,2.0,0.0,1.0,15.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0
15.0,29.0,0.0,3.0,3.0,11.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
5.0,9.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
12.0,12.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
4.0,16.0,6.0,0.0,5.0,31.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
5.0,27.0,3.0,5.0,12.0,33.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0
7.0,31.0,1.0,1.0,14.0,18.0,6.0,3.0,0.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
1.0,34.0,2.0,6.0,5.0,9.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0
22.0,39.0,0.0,1.0,6.0,43.0,6.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
13.0,32.0,2.0,1.0,11.0,3.0,3.0,7.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,57.0,3.0,5.0,5.0,9.0,0.0,5.0,0.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0
19.0,65.0,11.0,4.0,33.0,28.0,8.0,4.0,1.0,6.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
9.0,12.0,13.0,1.0,4.0,1.0,7.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
6.0,29.0,3.0,5.0,5.0,8.0,2.0,5.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0
12.0,9.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
14.0,32.0,0.0,1.0,15.0,5.0,8.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0
4.0,15.0,4.0,3.0,15.0,16.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0
1.0,21.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,28.0,1.0,1.0,6.0,9.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
7.0,7.0,6.0,2.0,4.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
4.0,21.0,2.0,3.0,9.0,21.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0
16.0,13.0,16.0,3.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
20.0,6.0,9.0,2.0,2.0,3.0,5.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
17.0,59.0,7.0,1.0,13.0,71.0,13.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0
3.0,42.0,2.0,0.0,14.0,23.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,13.0,4.0,7.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0
10.0,51.0,2.0,0.0,3.0,17.0,7.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0
1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,7.0,0.0,0.0,4.0,7.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
7.0,10.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
18.0,17.0,9.0,1.0,3.0,11.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
9.0,35.0,6.0,3.0,21.0,31.0,5.0,0.0,0.0,6.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
30.0,25.0,1.0,3.0,21.0,18.0,3.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
6.0,20.0,2.0,3.0,2.0,8.0,5.0,0.0,0.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
7.0,71.0,5.0,1.0,15.0,48.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5.0,20.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
3.0,8.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
17.0,57.0,4.0,1.0,13.0,13.0,11.0,2.0,1.0,15.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0
3.0,17.0,1.0,1.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
4.0,14.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,23.0,0.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,28.0,7.0,5.0,7.0,10.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,27.0,0.0,2.0,2.0,3.0,8.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0
9.0,45.0,1.0,4.0,1.0,21.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0
13.0,37.0,0.0,3.0,5.0,13.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,27.0,3.0,1.0,3.0,10.0,3.0,0.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0
13.0,87.0,0.0,5.0,34.0,49.0,6.0,0.0,3.0,10.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0
1.0,20.0,2.0,5.0,1.0,8.0,2.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0
8.0,44.0,1.0,3.0,7.0,18.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0
1.0,18.0,3.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0
12.0,46.0,1.0,2.0,16.0,22.0,5.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
2.0,22.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,13.0,1.0,5.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
4.0,26.0,1.0,4.0,4.0,12.0,5.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0
1.0,18.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
6.0,39.0,3.0,1.0,7.0,16.0,3.0,0.0,1.0,10.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0
1.0,11.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
6.0,38.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,11.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
4.0,10.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
22.0,39.0,35.0,3.0,7.0,12.0,18.0,5.0,3.0,13.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0
3.0,17.0,0.0,7.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0
6.0,42.0,4.0,0.0,0.0,11.0,7.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
1.0,12.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
4.0,7.0,26.0,5.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0
11.0,24.0,5.0,0.0,1.0,5.0,10.0,0.0,0.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
7.0,20.0,3.0,3.0,1.0,3.0,10.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0
20.0,11.0,2.0,2.0,1.0,8.0,10.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0
4.0,9.0,3.0,3.0,2.0,1.0,7.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
1.0,11.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,8.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,8.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
3.0,8.0,1.0,2.0,2.0,5.0,7.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,12.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,24.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
11.0,30.0,2.0,7.0,4.0,11.0,6.0,2.0,2.0,7.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0
4.0,55.0,2.0,1.0,15.0,13.0,12.0,2.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0
3.0,45.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
3.0,12.0,0.0,2.0,2.0,1.0,9.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0
62.0,253.0,10.0,12.0,126.0,263.0,47.0,3.0,13.0,21.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0
1.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
12.0,31.0,2.0,1.0,6.0,4.0,3.0,0.0,0.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0
3.0,35.0,1.0,7.0,0.0,8.0,4.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0
11.0,47.0,2.0,2.0,13.0,11.0,4.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0
3.0,14.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
4.0,44.0,0.0,3.0,8.0,22.0,6.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0
3.0,10.0,0.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0
7.0,7.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
12.0,40.0,1.0,3.0,3.0,6.0,10.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0
3.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,14.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
5.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
6.0,7.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
15.0,9.0,0.0,5.0,0.0,4.0,8.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0
8.0,24.0,0.0,1.0,5.0,16.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
4.0,15.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
10.0,142.0,2.0,5.0,42.0,59.0,12.0,3.0,3.0,11.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
14.0,44.0,1.0,2.0,15.0,15.0,8.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0
4.0,28.0,1.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10.0,10.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,12.0,1.0,0.0,1.0,2.0,7.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
1.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
3.0,12.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
3.0,15.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,26.0,0.0,3.0,7.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
4.0,37.0,2.0,5.0,9.0,12.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0
7.0,148.0,2.0,3.0,0.0,31.0,9.0,0.0,0.0,8.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0
3.0,28.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
13.0,41.0,0.0,1.0,4.0,11.0,4.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
11.0,66.0,0.0,2.0,15.0,41.0,3.0,0.0,0.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
5.0,40.0,0.0,3.0,7.0,14.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
4.0,48.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,21.0,0.0,3.0,0.0,12.0,8.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0
2.0,8.0,2.0,3.0,0.0,3.0,5.0,0.0,0.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
6.0,20.0,1.0,1.0,4.0,11.0,2.0,0.0,0.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
40.0,65.0,22.0,7.0,44.0,17.0,17.0,7.0,0.0,7.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0
31.0,37.0,8.0,7.0,13.0,8.0,10.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0
11.0,12.0,1.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
26.0,25.0,5.0,7.0,20.0,16.0,8.0,0.0,3.0,8.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0
10.0,67.0,7.0,3.0,28.0,11.0,7.0,1.0,0.0,12.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0
35.0,40.0,2.0,5.0,8.0,10.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
11.0,21.0,0.0,1.0,5.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,23.0,0.0,3.0,8.0,6.0,7.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
1.0,9.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
5.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,46.0,0.0,2.0,15.0,18.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
23.0,23.0,3.0,2.0,10.0,6.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
3.0,6.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
45.0,25.0,1.0,2.0,12.0,13.0,5.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
3.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,14.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
17.0,14.0,1.0,0.0,7.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
7.0,8.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31.0,37.0,2.0,4.0,22.0,10.0,7.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0
3.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
9.0,20.0,1.0,2.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
6.0,79.0,1.0,8.0,30.0,19.0,2.0,0.0,0.0,10.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0
11.0,26.0,1.0,4.0,5.0,13.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0
16.0,33.0,0.0,2.0,7.0,6.0,5.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
9.0,90.0,5.0,8.0,34.0,25.0,11.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0
20.0,31.0,1.0,2.0,19.0,9.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
2.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
7.0,16.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
42.0,101.0,6.0,6.0,84.0,141.0,18.0,1.0,2.0,10.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
8.0,24.0,5.0,0.0,6.0,5.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
4.0,18.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,55.0,1.0,1.0,5.0,10.0,5.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
7.0,46.0,2.0,4.0,13.0,13.0,9.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0
19.0,25.0,0.0,1.0,10.0,7.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
4.0,34.0,2.0,3.0,10.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
24.0,31.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
21.0,47.0,1.0,2.0,15.0,27.0,2.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
4.0,6.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
4.0,16.0,1.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,34.0,0.0,2.0,12.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
8.0,24.0,3.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
5.0,33.0,1.0,1.0,8.0,18.0,5.0,0.0,0.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0
8.0,36.0,0.0,5.0,18.0,15.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0
2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,41.0,1.0,0.0,2.0,9.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
1.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,45.0,1.0,3.0,7.0,5.0,5.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
7.0,36.0,0.0,4.0,11.0,10.0,7.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
