code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,WORKs,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb
E01000825,Bromley 008G,Bromley,0.0,4.0,3.0,1.0,4.0,2.0,15.0,0.0,1.0,0.0,0.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
E01000826,Bromley 021A,Bromley,0.0,0.0,1.0,1.0,0.0,6.0,9.0,3.0,1.0,2.0,2.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
E01000827,Bromley 021B,Bromley,0.0,1.0,2.0,0.0,11.0,12.0,18.0,3.0,3.0,2.0,2.0,18.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0
E01000828,Bromley 011E,Bromley,0.0,1.0,0.0,1.0,2.0,10.0,19.0,0.0,3.0,5.0,5.0,19.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0
E01000830,Bromley 021C,Bromley,0.0,1.0,0.0,0.0,0.0,14.0,11.0,6.0,1.0,6.0,4.0,11.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
E01000831,Bromley 021D,Bromley,0.0,4.0,0.0,0.0,2.0,7.0,8.0,1.0,5.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01000832,Bromley 030A,Bromley,0.0,1.0,6.0,2.0,7.0,10.0,27.0,1.0,4.0,6.0,2.0,27.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0
E01000833,Bromley 021E,Bromley,0.0,0.0,0.0,0.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000834,Bromley 027E,Bromley,0.0,0.0,1.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000835,Bromley 030B,Bromley,0.0,2.0,26.0,3.0,47.0,7.0,105.0,4.0,0.0,8.0,4.0,105.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
E01000837,Bromley 030D,Bromley,0.0,3.0,1.0,0.0,3.0,3.0,9.0,7.0,4.0,1.0,1.0,9.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0
E01000838,Bromley 030E,Bromley,0.0,5.0,4.0,0.0,2.0,1.0,12.0,14.0,0.0,1.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
E01000840,Bromley 030G,Bromley,0.0,0.0,0.0,2.0,0.0,6.0,12.0,6.0,3.0,3.0,3.0,12.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
E01000841,Bromley 030H,Bromley,0.0,2.0,10.0,0.0,20.0,4.0,40.0,5.0,0.0,15.0,11.0,40.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
E01000842,Camden 011A,Camden,1.0,3.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01000843,Camden 014A,Camden,0.0,1.0,4.0,0.0,2.0,2.0,8.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000844,Camden 011B,Camden,0.0,4.0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000845,Camden 014B,Camden,1.0,5.0,9.0,0.0,9.0,6.0,37.0,2.0,2.0,15.0,11.0,37.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
E01000846,Camden 014C,Camden,0.0,0.0,2.0,0.0,1.0,2.0,9.0,0.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000847,Camden 014D,Camden,2.0,0.0,0.0,0.0,4.0,2.0,12.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01000848,Camden 011C,Camden,2.0,1.0,3.0,0.0,4.0,4.0,16.0,0.0,1.0,0.0,0.0,16.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
E01000849,Camden 011D,Camden,0.0,5.0,3.0,0.0,12.0,3.0,31.0,2.0,1.0,3.0,3.0,31.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000850,Camden 026A,Camden,15.0,18.0,76.0,0.0,72.0,3.0,277.0,17.0,24.0,14.0,8.0,277.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0
E01000851,Camden 026B,Camden,4.0,7.0,75.0,0.0,38.0,5.0,197.0,5.0,17.0,12.0,8.0,197.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0
E01000852,Camden 026C,Camden,5.0,12.0,11.0,1.0,9.0,12.0,39.0,3.0,20.0,26.0,16.0,39.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0
E01000853,Camden 025A,Camden,5.0,1.0,28.0,3.0,34.0,0.0,39.0,4.0,23.0,4.0,4.0,39.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0
E01000854,Camden 026D,Camden,4.0,13.0,48.0,0.0,42.0,9.0,152.0,16.0,19.0,13.0,9.0,152.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0
E01000855,Camden 028A,Camden,21.0,30.0,43.0,4.0,27.0,13.0,149.0,14.0,36.0,19.0,13.0,149.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0
E01000856,Camden 019A,Camden,0.0,1.0,15.0,1.0,14.0,6.0,44.0,2.0,1.0,17.0,13.0,44.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
E01000858,Camden 018B,Camden,0.0,4.0,20.0,0.0,46.0,6.0,49.0,5.0,9.0,10.0,6.0,49.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
E01000861,Camden 019B,Camden,1.0,4.0,24.0,0.0,25.0,8.0,75.0,3.0,5.0,14.0,12.0,75.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
E01000862,Camden 018E,Camden,1.0,3.0,19.0,0.0,23.0,3.0,55.0,7.0,5.0,5.0,5.0,55.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0
E01000863,Camden 021A,Camden,1.0,6.0,79.0,1.0,133.0,10.0,157.0,22.0,7.0,24.0,18.0,157.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0
E01000864,Camden 015A,Camden,0.0,1.0,3.0,0.0,5.0,3.0,9.0,0.0,2.0,6.0,4.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000865,Camden 015B,Camden,1.0,1.0,2.0,0.0,5.0,4.0,19.0,2.0,4.0,14.0,12.0,19.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
E01000866,Camden 009A,Camden,0.0,3.0,5.0,0.0,15.0,3.0,41.0,3.0,4.0,3.0,3.0,41.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
E01000867,Camden 015C,Camden,0.0,1.0,10.0,0.0,10.0,3.0,43.0,2.0,3.0,17.0,15.0,43.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
E01000869,Camden 015E,Camden,0.0,2.0,5.0,0.0,2.0,4.0,22.0,3.0,1.0,2.0,2.0,22.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000870,Camden 009B,Camden,0.0,0.0,2.0,0.0,6.0,2.0,10.0,2.0,2.0,3.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01000872,Camden 005B,Camden,1.0,2.0,10.0,0.0,18.0,3.0,29.0,1.0,1.0,7.0,5.0,29.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
E01000873,Camden 005C,Camden,1.0,7.0,3.0,0.0,7.0,2.0,23.0,1.0,3.0,5.0,3.0,23.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
E01000874,Camden 005D,Camden,0.0,1.0,6.0,0.0,5.0,3.0,34.0,3.0,1.0,1.0,1.0,34.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000877,Camden 005E,Camden,0.0,3.0,7.0,0.0,6.0,5.0,35.0,2.0,0.0,29.0,21.0,35.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000878,Camden 004A,Camden,0.0,4.0,0.0,0.0,1.0,0.0,13.0,7.0,2.0,8.0,4.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
E01000879,Camden 004B,Camden,2.0,3.0,4.0,0.0,10.0,1.0,25.0,3.0,10.0,4.0,4.0,25.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
E01000880,Camden 004C,Camden,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01000881,Camden 008A,Camden,2.0,5.0,1.0,0.0,6.0,4.0,50.0,2.0,0.0,12.0,10.0,50.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
E01000882,Camden 008B,Camden,2.0,3.0,7.0,0.0,4.0,3.0,31.0,1.0,1.0,3.0,1.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
E01000883,Camden 008C,Camden,2.0,8.0,16.0,1.0,18.0,6.0,83.0,3.0,8.0,11.0,9.0,83.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E01000884,Camden 004D,Camden,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,4.0,3.0,3.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01000885,Camden 004E,Camden,1.0,0.0,0.0,0.0,1.0,0.0,12.0,4.0,17.0,6.0,4.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0
E01000886,Camden 006A,Camden,0.0,3.0,2.0,0.0,5.0,3.0,18.0,0.0,0.0,4.0,4.0,18.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000887,Camden 006B,Camden,0.0,2.0,9.0,0.0,8.0,3.0,19.0,1.0,2.0,2.0,2.0,19.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000888,Camden 006C,Camden,0.0,1.0,2.0,0.0,2.0,3.0,12.0,0.0,1.0,5.0,5.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000889,Camden 007A,Camden,0.0,1.0,0.0,0.0,3.0,0.0,19.0,2.0,4.0,1.0,1.0,19.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
E01000891,Camden 007C,Camden,0.0,2.0,5.0,0.0,12.0,1.0,17.0,2.0,2.0,3.0,1.0,17.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01000892,Camden 006D,Camden,0.0,2.0,0.0,0.0,1.0,2.0,12.0,3.0,4.0,1.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
E01000893,Camden 002A,Camden,0.0,0.0,0.0,1.0,2.0,0.0,10.0,3.0,7.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
E01000894,Camden 002B,Camden,0.0,3.0,4.0,0.0,17.0,0.0,15.0,0.0,9.0,1.0,1.0,15.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
E01000895,Camden 002C,Camden,1.0,3.0,29.0,0.0,75.0,7.0,77.0,3.0,8.0,1.0,1.0,77.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
E01000897,Camden 008D,Camden,0.0,8.0,1.0,0.0,2.0,2.0,10.0,3.0,3.0,5.0,3.0,10.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
E01000898,Camden 008E,Camden,0.0,6.0,13.0,0.0,12.0,9.0,21.0,4.0,2.0,2.0,2.0,21.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
E01000899,Camden 002E,Camden,1.0,5.0,4.0,1.0,3.0,11.0,20.0,4.0,40.0,15.0,11.0,20.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0
E01000900,Camden 012A,Camden,0.0,2.0,1.0,0.0,3.0,2.0,6.0,1.0,3.0,6.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01000901,Camden 007D,Camden,0.0,2.0,9.0,0.0,15.0,1.0,12.0,2.0,3.0,5.0,3.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
E01000902,Camden 012B,Camden,0.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000903,Camden 006E,Camden,0.0,2.0,5.0,0.0,5.0,1.0,12.0,1.0,5.0,0.0,0.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01000904,Camden 012C,Camden,1.0,6.0,19.0,0.0,20.0,3.0,31.0,5.0,1.0,1.0,1.0,31.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0
E01000905,Camden 012D,Camden,1.0,0.0,6.0,0.0,4.0,7.0,8.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
E01000906,Camden 012E,Camden,0.0,3.0,3.0,0.0,8.0,8.0,29.0,1.0,4.0,12.0,8.0,29.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0
E01000909,Camden 001C,Camden,0.0,0.0,5.0,0.0,6.0,3.0,21.0,2.0,2.0,2.0,2.0,21.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000910,Camden 003A,Camden,0.0,2.0,5.0,0.0,2.0,0.0,10.0,2.0,2.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01000911,Camden 003B,Camden,0.0,0.0,2.0,0.0,3.0,3.0,13.0,1.0,2.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000912,Camden 001D,Camden,0.0,6.0,3.0,1.0,11.0,10.0,32.0,14.0,14.0,8.0,4.0,32.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0
E01000913,Camden 001E,Camden,0.0,4.0,8.0,1.0,14.0,15.0,46.0,12.0,32.0,10.0,8.0,46.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0
E01000914,Camden 028B,Camden,11.0,41.0,143.0,1.0,102.0,25.0,633.0,27.0,38.0,44.0,32.0,633.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0
E01000915,Camden 027A,Camden,0.0,5.0,7.0,0.0,14.0,0.0,72.0,1.0,2.0,1.0,1.0,72.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
E01000916,Camden 027B,Camden,3.0,25.0,55.0,1.0,433.0,8.0,478.0,13.0,12.0,5.0,5.0,478.0,5.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0
E01000917,Camden 027C,Camden,1.0,9.0,23.0,0.0,17.0,4.0,95.0,6.0,5.0,2.0,2.0,95.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
E01000918,Camden 028C,Camden,4.0,37.0,78.0,2.0,91.0,10.0,463.0,34.0,17.0,12.0,8.0,463.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0
E01000919,Camden 028D,Camden,4.0,11.0,94.0,1.0,133.0,10.0,199.0,28.0,16.0,6.0,6.0,199.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0
E01000920,Camden 027D,Camden,3.0,10.0,40.0,0.0,34.0,3.0,145.0,2.0,15.0,5.0,5.0,145.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0
E01000921,Camden 003C,Camden,0.0,7.0,39.0,0.0,30.0,10.0,67.0,4.0,1.0,9.0,7.0,67.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0
E01000922,Camden 007E,Camden,1.0,4.0,14.0,0.0,25.0,1.0,71.0,1.0,0.0,5.0,3.0,71.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0
E01000923,Camden 003D,Camden,0.0,4.0,1.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000924,Camden 009C,Camden,1.0,4.0,0.0,0.0,6.0,2.0,22.0,0.0,1.0,2.0,2.0,22.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01000925,Camden 009D,Camden,0.0,2.0,1.0,0.0,9.0,2.0,24.0,0.0,4.0,2.0,2.0,24.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01000926,Camden 009E,Camden,1.0,2.0,4.0,0.0,12.0,5.0,24.0,2.0,2.0,3.0,3.0,24.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
E01000927,Camden 007F,Camden,1.0,0.0,11.0,0.0,14.0,3.0,29.0,6.0,1.0,13.0,7.0,29.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
E01000928,Camden 003E,Camden,0.0,9.0,16.0,1.0,20.0,6.0,91.0,10.0,2.0,15.0,11.0,91.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0
E01000929,Camden 020A,Camden,0.0,1.0,7.0,0.0,2.0,3.0,18.0,0.0,3.0,4.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01000930,Camden 020B,Camden,1.0,4.0,13.0,0.0,14.0,4.0,54.0,5.0,3.0,5.0,5.0,54.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
E01000931,Camden 013C,Camden,0.0,7.0,23.0,0.0,33.0,5.0,51.0,6.0,0.0,2.0,2.0,51.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
E01000932,Camden 013D,Camden,0.0,0.0,2.0,0.0,2.0,2.0,8.0,0.0,0.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000933,Camden 020C,Camden,0.0,3.0,2.0,0.0,14.0,4.0,15.0,3.0,0.0,12.0,10.0,15.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000934,Camden 020D,Camden,0.0,4.0,2.0,0.0,1.0,2.0,20.0,0.0,4.0,3.0,3.0,20.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01000935,Camden 020E,Camden,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000936,Camden 024A,Camden,3.0,3.0,3.0,0.0,2.0,4.0,38.0,1.0,6.0,8.0,4.0,38.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
E01000937,Camden 025B,Camden,1.0,5.0,4.0,1.0,2.0,0.0,11.0,2.0,6.0,0.0,0.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
E01000938,Camden 024B,Camden,8.0,0.0,27.0,1.0,18.0,7.0,68.0,7.0,3.0,7.0,5.0,68.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
E01000939,Camden 024C,Camden,21.0,3.0,13.0,0.0,5.0,4.0,49.0,6.0,2.0,11.0,7.0,49.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0
E01000940,Camden 024D,Camden,0.0,1.0,2.0,0.0,4.0,2.0,14.0,0.0,2.0,1.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000941,Camden 025C,Camden,8.0,2.0,5.0,0.0,5.0,0.0,14.0,2.0,1.0,0.0,0.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
E01000942,Camden 025D,Camden,6.0,5.0,16.0,0.0,5.0,4.0,65.0,8.0,2.0,7.0,7.0,65.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0
E01000943,Camden 025E,Camden,11.0,4.0,21.0,0.0,15.0,1.0,70.0,6.0,17.0,0.0,0.0,70.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0
E01000944,Camden 023A,Camden,0.0,2.0,3.0,1.0,10.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
E01000945,Camden 023B,Camden,3.0,13.0,48.0,3.0,33.0,16.0,90.0,9.0,9.0,16.0,10.0,90.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0
E01000946,Camden 021B,Camden,2.0,5.0,17.0,0.0,22.0,13.0,96.0,3.0,13.0,28.0,20.0,96.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
E01000947,Camden 021C,Camden,1.0,5.0,46.0,0.0,33.0,11.0,105.0,7.0,9.0,38.0,24.0,105.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0
E01000948,Camden 021D,Camden,1.0,3.0,8.0,0.0,5.0,4.0,11.0,3.0,8.0,10.0,8.0,11.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
E01000949,Camden 023C,Camden,0.0,2.0,2.0,0.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000950,Camden 023D,Camden,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000951,Camden 023E,Camden,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000952,Camden 022A,Camden,0.0,5.0,0.0,0.0,3.0,0.0,9.0,3.0,3.0,0.0,0.0,9.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
E01000953,Camden 022B,Camden,1.0,9.0,69.0,2.0,87.0,18.0,115.0,7.0,14.0,19.0,13.0,115.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0
E01000954,Camden 022C,Camden,0.0,4.0,5.0,0.0,4.0,2.0,9.0,0.0,2.0,3.0,3.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000955,Camden 022D,Camden,0.0,4.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01000956,Camden 022E,Camden,4.0,4.0,17.0,0.0,21.0,7.0,47.0,8.0,6.0,13.0,9.0,47.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0
E01000957,Camden 019C,Camden,0.0,1.0,2.0,0.0,6.0,2.0,13.0,0.0,0.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000958,Camden 019D,Camden,0.0,5.0,4.0,0.0,13.0,3.0,55.0,1.0,1.0,1.0,1.0,55.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
E01000959,Camden 019E,Camden,0.0,1.0,1.0,2.0,5.0,5.0,13.0,2.0,5.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
E01000960,Camden 017A,Camden,0.0,2.0,6.0,1.0,32.0,6.0,43.0,2.0,4.0,15.0,9.0,43.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
E01000961,Camden 017B,Camden,0.0,1.0,3.0,0.0,4.0,5.0,8.0,2.0,2.0,10.0,10.0,8.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01000962,Camden 016A,Camden,0.0,3.0,3.0,0.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000963,Camden 017C,Camden,0.0,9.0,15.0,1.0,10.0,10.0,32.0,3.0,2.0,12.0,8.0,32.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0
E01000964,Camden 016B,Camden,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000965,Camden 016C,Camden,0.0,4.0,1.0,0.0,4.0,2.0,9.0,0.0,0.0,5.0,5.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01000967,Camden 017D,Camden,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,7.0,5.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01000968,Camden 016E,Camden,0.0,2.0,1.0,0.0,2.0,3.0,12.0,1.0,0.0,1.0,1.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01000969,Camden 010A,Camden,0.0,1.0,27.0,0.0,23.0,7.0,55.0,11.0,2.0,21.0,15.0,55.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0
E01000970,Camden 010B,Camden,1.0,1.0,6.0,0.0,3.0,3.0,17.0,1.0,1.0,0.0,0.0,17.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
E01000971,Camden 010C,Camden,0.0,0.0,1.0,0.0,3.0,2.0,9.0,0.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01000972,Camden 010D,Camden,0.0,4.0,26.0,1.0,29.0,8.0,65.0,7.0,0.0,12.0,12.0,65.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0
E01000973,Camden 010E,Camden,1.0,3.0,22.0,0.0,19.0,8.0,74.0,3.0,3.0,9.0,7.0,74.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
E01000974,Camden 013E,Camden,0.0,1.0,7.0,0.0,12.0,0.0,39.0,3.0,0.0,0.0,0.0,39.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
E01000975,Croydon 022A,Croydon,0.0,1.0,5.0,1.0,4.0,5.0,45.0,3.0,0.0,3.0,3.0,45.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
E01000976,Croydon 022B,Croydon,0.0,4.0,25.0,0.0,19.0,8.0,65.0,2.0,1.0,11.0,7.0,65.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0
E01000977,Croydon 022C,Croydon,0.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,1.0,8.0,4.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
